id_bloc,bloc,id_parcelle,n_parcelle,surface_parcelle,id_carre,n_carre,surface_carre,id_arbre,n_arbre,nom_inventaire,nom_scientifique,x_parcelle_mesure,y_parcelle_mesure,xy_dd_4326,hom,hom_circumference,is_alive,code_mortality_abbr,code_observation_abbr,date_mesure,annee_campagne
1,F1 Boukoko,13,13,4,9,1,1,7318,142,Molosiko,Strombosiopsis tetrandra,80.0,151.0,17.9020042094706007 3.88448275276352106,,77.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7318,142,Molosiko,Strombosiopsis tetrandra,80.0,151.0,17.9020042094706007 3.88448275276352106,,77.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7318,142,Molosiko,Strombosiopsis tetrandra,80.0,151.0,17.9020042094706007 3.88448275276352106,,80.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7320,144,Poussa,Treculia africana,79.0,161.0,17.9019955227334151 3.88457313596703369,,139.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7320,144,Poussa,Treculia africana,79.0,161.0,17.9019955227334151 3.88457313596703369,,143.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7320,144,Poussa,Treculia africana,79.0,161.0,17.9019955227334151 3.88457313596703369,,146.5,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7320,144,Poussa,Treculia africana,79.0,161.0,17.9019955227334151 3.88457313596703369,,151.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7322,146,Molokolo,Coelocaryon preussii,71.0,157.0,17.90192343375805 3.88453724333075368,,37.5,true,,INCL,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7322,146,Molokolo,Coelocaryon preussii,71.0,157.0,17.90192343375805 3.88453724333075368,,38.5,true,,INCL,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7322,146,Molokolo,Coelocaryon preussii,71.0,157.0,17.90192343375805 3.88453724333075368,,39.0,true,,INCL,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7322,146,Molokolo,Coelocaryon preussii,71.0,157.0,17.90192343375805 3.88453724333075368,,43.0,true,,INCL,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7323,147,Gbézélago,Pancovia laurentii,74.0,166.0,17.9019506988259813 3.8846184672039894,,59.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7323,147,Gbézélago,Pancovia laurentii,74.0,166.0,17.9019506988259813 3.8846184672039894,,59.5,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7323,147,Gbézélago,Pancovia laurentii,74.0,166.0,17.9019506988259813 3.8846184672039894,,59.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7323,147,Gbézélago,Pancovia laurentii,74.0,166.0,17.9019506988259813 3.8846184672039894,,60.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7324,148,Mondembo,Funtumia elastica,77.0,167.0,17.9019777167476128 3.88462740933191064,,113.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7324,148,Mondembo,Funtumia elastica,77.0,167.0,17.9019777167476128 3.88462740933191064,,0.0,false,CHA2,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7325,149,Mossossoli,Fernandoa sp.,78.0,165.0,17.9019866506347185 3.88460930786680025,,71.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7325,149,Mossossoli,Fernandoa sp.,78.0,165.0,17.9019866506347185 3.88460930786680025,,0.0,false,CHA1,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7326,150,Gboyo,Eribroma oblongum,79.0,167.0,17.9019957080990189 3.88462734727152981,,62.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7326,150,Gboyo,Eribroma oblongum,79.0,167.0,17.9019957080990189 3.88462734727152981,,0.0,false,MSP,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7328,152,Mofambi,"Ochthocosmus africanus,Homalium sp.,Scottellia coriacea",70.0,170.0,17.9019148396965981 3.8846547321943965,,38.5,true,,INCL,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7328,152,Mofambi,"Ochthocosmus africanus,Homalium sp.,Scottellia coriacea",70.0,170.0,17.9019148396965981 3.8846547321943965,,39.0,true,,INCL,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7328,152,Mofambi,"Ochthocosmus africanus,Homalium sp.,Scottellia coriacea",70.0,170.0,17.9019148396965981 3.8846547321943965,,38.5,true,,INCL,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7328,152,Mofambi,"Ochthocosmus africanus,Homalium sp.,Scottellia coriacea",70.0,170.0,17.9019148396965981 3.8846547321943965,,39.0,true,,INCL,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7329,153,Pessi,Carapa procera,73.0,171.0,17.9019418576201481 3.88466367432287996,,46.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7329,153,Pessi,Carapa procera,73.0,171.0,17.9019418576201481 3.88466367432287996,,46.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7329,153,Pessi,Carapa procera,73.0,171.0,17.9019418576201481 3.88466367432287996,,46.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7329,153,Pessi,Carapa procera,73.0,171.0,17.9019418576201481 3.88466367432287996,,46.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7330,154,Ngalé,Garcinia punctata,74.0,173.0,17.9019509150853011 3.8846817137283538,,37.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7330,154,Ngalé,Garcinia punctata,74.0,173.0,17.9019509150853011 3.8846817137283538,,38.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7330,154,Ngalé,Garcinia punctata,74.0,173.0,17.9019509150853011 3.8846817137283538,,37.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7330,154,Ngalé,Garcinia punctata,74.0,173.0,17.9019509150853011 3.8846817137283538,,37.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7334,158,Molopongoli,Nesogordonia papaverifera,75.0,182.0,17.9019601888156039 3.88476299965715155,,69.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7334,158,Molopongoli,Nesogordonia papaverifera,75.0,182.0,17.9019601888156039 3.88476299965715155,,70.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7334,158,Molopongoli,Nesogordonia papaverifera,75.0,182.0,17.9019601888156039 3.88476299965715155,,70.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7334,158,Molopongoli,Nesogordonia papaverifera,75.0,182.0,17.9019601888156039 3.88476299965715155,,71.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7335,160,Mossoba,Petersianthus macrocarpus,75.0,183.0,17.9019602197108263 3.8847720348748167,,188.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7335,160,Mossoba,Petersianthus macrocarpus,75.0,183.0,17.9019602197108263 3.8847720348748167,,188.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7335,160,Mossoba,Petersianthus macrocarpus,75.0,183.0,17.9019602197108263 3.8847720348748167,,188.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7335,160,Mossoba,Petersianthus macrocarpus,75.0,183.0,17.9019602197108263 3.8847720348748167,,193.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,35761,161,Toukoulou,Lecaniodiscus cupanioides,70.0,177.0,17.9019150559552749 3.88471797872072466,,40.0,true,,ETET,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,35761,161,Toukoulou,Lecaniodiscus cupanioides,70.0,177.0,17.9019150559552749 3.88471797872072466,,41.5,true,,ETET,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,35761,161,Toukoulou,Lecaniodiscus cupanioides,70.0,177.0,17.9019150559552749 3.88471797872072466,,40.5,true,,ETET,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,35761,161,Toukoulou,Lecaniodiscus cupanioides,70.0,177.0,17.9019150559552749 3.88471797872072466,,42.5,true,,ETET,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7336,162,Moyembéyembé,Trichilia rubescens,70.0,178.0,17.9019150868496588 3.88472701393876285,,46.0,true,,MOUR,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7336,162,Moyembéyembé,Trichilia rubescens,70.0,178.0,17.9019150868496588 3.88472701393876285,,46.0,true,,MOUR,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7336,162,Moyembéyembé,Trichilia rubescens,70.0,178.0,17.9019150868496588 3.88472701393876285,,46.5,true,,MOUR,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7336,162,Moyembéyembé,Trichilia rubescens,70.0,178.0,17.9019150868496588 3.88472701393876285,,0.0,false,MSP,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7337,163,Gboyo,Eribroma oblongum,71.0,177.0,17.9019240516324736 3.88471794769053025,,92.5,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7337,163,Gboyo,Eribroma oblongum,71.0,177.0,17.9019240516324736 3.88471794769053025,,96.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7337,163,Gboyo,Eribroma oblongum,71.0,177.0,17.9019240516324736 3.88471794769053025,,97.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7337,163,Gboyo,Eribroma oblongum,71.0,177.0,17.9019240516324736 3.88471794769053025,,104.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7339,165,Kolo,Pycnanthus angolensis,70.0,186.0,17.9019153340073558 3.88479929568299065,,180.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7339,165,Kolo,Pycnanthus angolensis,70.0,186.0,17.9019153340073558 3.88479929568299065,,180.5,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7339,165,Kolo,Pycnanthus angolensis,70.0,186.0,17.9019153340073558 3.88479929568299065,,182.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7339,165,Kolo,Pycnanthus angolensis,70.0,186.0,17.9019153340073558 3.88479929568299065,,187.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7344,170,Molopakagamba,Ophiobotrys sp.,68.0,194.0,17.9018975898118171 3.88487163948964298,,186.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7344,170,Molopakagamba,Ophiobotrys sp.,68.0,194.0,17.9018975898118171 3.88487163948964298,,183.0,true,,REM,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7344,170,Molopakagamba,Ophiobotrys sp.,68.0,194.0,17.9018975898118171 3.88487163948964298,,183.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7344,170,Molopakagamba,Ophiobotrys sp.,68.0,194.0,17.9018975898118171 3.88487163948964298,,185.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7346,172,Bonda,Celtis zenkeri,79.0,195.0,17.9019965731729762 3.88488033335814809,,81.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7346,172,Bonda,Celtis zenkeri,79.0,195.0,17.9019965731729762 3.88488033335814809,,81.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7346,172,Bonda,Celtis zenkeri,79.0,195.0,17.9019965731729762 3.88488033335814809,,81.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7346,172,Bonda,Celtis zenkeri,79.0,195.0,17.9019965731729762 3.88488033335814809,,82.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7347,173,Mofambi,"Ochthocosmus africanus,Homalium sp.,Scottellia coriacea",78.0,197.0,17.9019876392876149 3.88489843482525155,,36.5,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7347,173,Mofambi,"Ochthocosmus africanus,Homalium sp.,Scottellia coriacea",78.0,197.0,17.9019876392876149 3.88489843482525155,,37.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7347,173,Mofambi,"Ochthocosmus africanus,Homalium sp.,Scottellia coriacea",78.0,197.0,17.9019876392876149 3.88489843482525155,,37.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7347,173,Mofambi,"Ochthocosmus africanus,Homalium sp.,Scottellia coriacea",78.0,197.0,17.9019876392876149 3.88489843482525155,,38.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7348,174,Bango,Diospyros iturensis,76.0,196.0,17.9019696170339984 3.88488946167221982,,33.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7348,174,Bango,Diospyros iturensis,76.0,196.0,17.9019696170339984 3.88488946167221982,,33.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7348,174,Bango,Diospyros iturensis,76.0,196.0,17.9019696170339984 3.88488946167221982,,33.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7348,174,Bango,Diospyros iturensis,76.0,196.0,17.9019696170339984 3.88488946167221982,,34.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7349,175,Mélassomba,Drypetes sp.,65.0,195.0,17.9018706336696098 3.88488076780113145,,32.0,true,,MOUR,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7349,175,Mélassomba,Drypetes sp.,65.0,195.0,17.9018706336696098 3.88488076780113145,,32.0,true,,MOUR,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7349,175,Mélassomba,Drypetes sp.,65.0,195.0,17.9018706336696098 3.88488076780113145,,32.0,true,,MOUR,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7349,175,Mélassomba,Drypetes sp.,65.0,195.0,17.9018706336696098 3.88488076780113145,,32.0,true,,MOUR,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7350,176,Monghinza,Manilkara mabokeensis,62.0,190.0,17.9018434921577878 3.88483568480068886,,56.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7350,176,Monghinza,Manilkara mabokeensis,62.0,190.0,17.9018434921577878 3.88483568480068886,,56.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7350,176,Monghinza,Manilkara mabokeensis,62.0,190.0,17.9018434921577878 3.88483568480068886,,56.5,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7350,176,Monghinza,Manilkara mabokeensis,62.0,190.0,17.9018434921577878 3.88483568480068886,,56.5,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7351,177,Bonda,Celtis zenkeri,67.0,191.0,17.9018885014472175 3.88484456486611096,,137.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7351,177,Bonda,Celtis zenkeri,67.0,191.0,17.9018885014472175 3.88484456486611096,,141.5,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7351,177,Bonda,Celtis zenkeri,67.0,191.0,17.9018885014472175 3.88484456486611096,,145.5,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7351,177,Bonda,Celtis zenkeri,67.0,191.0,17.9018885014472175 3.88484456486611096,,163.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7352,178,Mossétéké,Synsepalum stipulatum,67.0,190.0,17.9018884705521764 3.88483552964788492,,38.0,true,,MOUR,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7352,178,Mossétéké,Synsepalum stipulatum,67.0,190.0,17.9018884705521764 3.88483552964788492,,38.5,true,,MOUR,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7352,178,Mossétéké,Synsepalum stipulatum,67.0,190.0,17.9018884705521764 3.88483552964788492,,39.0,true,,MOUR,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7352,178,Mossétéké,Synsepalum stipulatum,67.0,190.0,17.9018884705521764 3.88483552964788492,,42.5,true,,MOUR,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7353,179,Moyékélékoli,Corynanthe pachyceras,67.0,186.0,17.9018883469727363 3.88479938877495412,,49.0,true,,INCL,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7353,179,Moyékélékoli,Corynanthe pachyceras,67.0,186.0,17.9018883469727363 3.88479938877495412,,49.0,true,,INCL,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7353,179,Moyékélékoli,Corynanthe pachyceras,67.0,186.0,17.9018883469727363 3.88479938877495412,,50.0,true,,INCL,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7353,179,Moyékélékoli,Corynanthe pachyceras,67.0,186.0,17.9018883469727363 3.88479938877495412,,51.0,true,,INCL,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7354,180,Mako,Cola nitida,66.0,186.0,17.9018793512943866 3.88479941980541721,,84.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7354,180,Mako,Cola nitida,66.0,186.0,17.9018793512943866 3.88479941980541721,,84.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7354,180,Mako,Cola nitida,66.0,186.0,17.9018793512943866 3.88479941980541721,,84.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7354,180,Mako,Cola nitida,66.0,186.0,17.9018793512943866 3.88479941980541721,,84.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7355,182,Damgba,Undetermined,62.0,187.0,17.901843399474533 3.88480857914490807,,57.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7355,182,Damgba,Undetermined,62.0,187.0,17.901843399474533 3.88480857914490807,,57.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7355,182,Damgba,Undetermined,62.0,187.0,17.901843399474533 3.88480857914490807,,57.5,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7355,182,Damgba,Undetermined,62.0,187.0,17.901843399474533 3.88480857914490807,,56.5,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7356,183,Bonda,Celtis zenkeri,66.0,184.0,17.9018792895052918 3.88478134936879416,,71.0,true,,MOUR,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7356,183,Bonda,Celtis zenkeri,66.0,184.0,17.9018792895052918 3.88478134936879416,,70.5,true,,MOUR,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7356,183,Bonda,Celtis zenkeri,66.0,184.0,17.9018792895052918 3.88478134936879416,,70.5,true,,MOUR,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7356,183,Bonda,Celtis zenkeri,66.0,184.0,17.9018792895052918 3.88478134936879416,,71.5,true,,MOUR,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7357,184,Gboyo,Eribroma oblongum,66.0,184.0,17.9018792895052918 3.88478134936879416,,48.0,true,,MOUR,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7357,184,Gboyo,Eribroma oblongum,66.0,184.0,17.9018792895052918 3.88478134936879416,,48.0,true,,MOUR,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7357,184,Gboyo,Eribroma oblongum,66.0,184.0,17.9018792895052918 3.88478134936879416,,48.0,true,,MOUR,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7357,184,Gboyo,Eribroma oblongum,66.0,184.0,17.9018792895052918 3.88478134936879416,,48.5,true,,MOUR,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7358,185,Gboyo,Eribroma oblongum,66.0,184.0,17.9018792895052918 3.88478134936879416,,41.0,true,,INCL,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7358,185,Gboyo,Eribroma oblongum,66.0,184.0,17.9018792895052918 3.88478134936879416,,41.0,true,,INCL,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7358,185,Gboyo,Eribroma oblongum,66.0,184.0,17.9018792895052918 3.88478134936879416,,41.0,true,,INCL,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7358,185,Gboyo,Eribroma oblongum,66.0,184.0,17.9018792895052918 3.88478134936879416,,41.0,true,,INCL,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7359,186,Modiki,Myrianthus arboreus,68.0,182.0,17.9018972190723531 3.8847632168717201,,30.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7359,186,Modiki,Myrianthus arboreus,68.0,182.0,17.9018972190723531 3.8847632168717201,,30.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7359,186,Modiki,Myrianthus arboreus,68.0,182.0,17.9018972190723531 3.8847632168717201,,30.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7359,186,Modiki,Myrianthus arboreus,68.0,182.0,17.9018972190723531 3.8847632168717201,,30.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7360,187,Bonda,Celtis zenkeri,67.0,181.0,17.901888192500067 3.8847542126837431,,55.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7360,187,Bonda,Celtis zenkeri,67.0,181.0,17.901888192500067 3.8847542126837431,,56.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7360,187,Bonda,Celtis zenkeri,67.0,181.0,17.901888192500067 3.8847542126837431,,57.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7360,187,Bonda,Celtis zenkeri,67.0,181.0,17.901888192500067 3.8847542126837431,,60.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7361,188,Manzenzé,Donella pruniformis,68.0,181.0,17.9018971881778697 3.88475418165354647,,53.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7361,188,Manzenzé,Donella pruniformis,68.0,181.0,17.9018971881778697 3.88475418165354647,,53.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7361,188,Manzenzé,Donella pruniformis,68.0,181.0,17.9018971881778697 3.88475418165354647,,53.5,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7361,188,Manzenzé,Donella pruniformis,68.0,181.0,17.9018971881778697 3.88475418165354647,,58.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7362,189,"Nganza, Mokossokosso",Pausinystalia macroceras,64.0,118.0,17.9018592592837003 3.88418508700614096,,54.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7362,189,"Nganza, Mokossokosso",Pausinystalia macroceras,64.0,118.0,17.9018592592837003 3.88418508700614096,,54.5,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7362,189,"Nganza, Mokossokosso",Pausinystalia macroceras,64.0,118.0,17.9018592592837003 3.88418508700614096,,55.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7362,189,"Nganza, Mokossokosso",Pausinystalia macroceras,64.0,118.0,17.9018592592837003 3.88418508700614096,,57.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7363,190,Mopoko,Cola lateritia,62.0,179.0,17.901843152322364 3.88473629739606485,,56.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7363,190,Mopoko,Cola lateritia,62.0,179.0,17.901843152322364 3.88473629739606485,,55.5,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7363,190,Mopoko,Cola lateritia,62.0,179.0,17.901843152322364 3.88473629739606485,,56.0,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7363,190,Mopoko,Cola lateritia,62.0,179.0,17.901843152322364 3.88473629739606485,,56.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7364,191,Déké,Khaya anthotheca,63.0,175.0,17.9018520244256116 3.88470012549230859,,51.5,true,,MOUR,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7364,191,Déké,Khaya anthotheca,63.0,175.0,17.9018520244256116 3.88470012549230859,,51.0,true,,MOUR,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7364,191,Déké,Khaya anthotheca,63.0,175.0,17.9018520244256116 3.88470012549230859,,51.0,true,,MOUR,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7364,191,Déké,Khaya anthotheca,63.0,175.0,17.9018520244256116 3.88470012549230859,,51.5,true,,MOUR,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7368,195,Kassa,"Erythrophleum suaveolens,Erythrophleum ivorense",63.0,173.0,17.9018519626386841 3.88468205505520325,,54.0,true,,,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7368,195,Kassa,"Erythrophleum suaveolens,Erythrophleum ivorense",63.0,173.0,17.9018519626386841 3.88468205505520325,,55.0,true,,,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7368,195,Kassa,"Erythrophleum suaveolens,Erythrophleum ivorense",63.0,173.0,17.9018519626386841 3.88468205505520325,,54.5,true,,,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7368,195,Kassa,"Erythrophleum suaveolens,Erythrophleum ivorense",63.0,173.0,17.9018519626386841 3.88468205505520325,,54.0,true,,,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7371,198,Moyembéyembé,Trichilia rubescens,67.0,170.0,17.9018878526665617 3.88465482528288586,,32.5,true,,MOUR,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7371,198,Moyembéyembé,Trichilia rubescens,67.0,170.0,17.9018878526665617 3.88465482528288586,,33.0,true,,MOUR,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7371,198,Moyembéyembé,Trichilia rubescens,67.0,170.0,17.9018878526665617 3.88465482528288586,,33.0,true,,MOUR,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7371,198,Moyembéyembé,Trichilia rubescens,67.0,170.0,17.9018878526665617 3.88465482528288586,,32.5,true,,MOUR,2016-01-13,2015
1,F1 Boukoko,13,13,4,9,1,1,7372,199,Kolo,Pycnanthus angolensis,66.0,170.0,17.9018788569897396 3.88465485631219032,,31.0,true,,MOUR,2010-05-12,2010
1,F1 Boukoko,13,13,4,9,1,1,7372,199,Kolo,Pycnanthus angolensis,66.0,170.0,17.9018788569897396 3.88465485631219032,,32.0,true,,MOUR,2011-05-06,2011
1,F1 Boukoko,13,13,4,9,1,1,7372,199,Kolo,Pycnanthus angolensis,66.0,170.0,17.9018788569897396 3.88465485631219032,,32.0,true,,MOUR,2012-05-14,2012
1,F1 Boukoko,13,13,4,9,1,1,7372,199,Kolo,Pycnanthus angolensis,66.0,170.0,17.9018788569897396 3.88465485631219032,,32.0,true,,MOUR,2016-01-13,2015
